ID_Venda;Data;ID_Produto;ID_Cliente;Qtd
16144;26/12/2023; P-014 ;80;4
16145;2023-02-03 00:00:00;P-014;66;4
16146;2023-12-11 00:00:00;P-020;8;1
16147;2023-02-14 00:00:00;P-011;15;3
16148;2023-05-14 00:00:00; P-006 ;63;1
16149;2023-01-21 00:00:00;P-001;91;1
16150;2023-05-02 00:00:00;P-019;80;1
16151;2023-03-11 00:00:00;P-007;65;3
16152;18/12/2023; P-018 ;59;4
16153;27/12/2023;P-003;10;2
16154;2023-02-17 00:00:00;P-020;7;4
16155;08/02/2023;P-011;74;2
16156;14/10/2023;P-005;76;2
16157;10/01/2023;P-019;81;1
16158;2023-01-30 00:00:00;P-002;12;1
16159;2023-09-01 00:00:00;P-004;79;2
16160;2023-10-01 00:00:00; P-010 ;46;3
16161;29/03/2023;P-002;32;3
16162;01/09/2023; P-008 ;32;3
16163;25/11/2023;P-001;90;3
16164;2023-01-15 00:00:00;P-006;78;1
16165;2023-01-04 00:00:00;P-011;90;4
16166;2023-07-10 00:00:00;P-010;61;4
16167;2023-06-17 00:00:00;P-013;69;2
16168;2023-01-09 00:00:00;P-001;61;3
16169;2023-04-19 00:00:00;P-002;46;1
16170;2023-05-17 00:00:00;P-003;68;1
16171;2023-06-03 00:00:00;P-009;92;1
16172;28/07/2023;P-005;55;2
16173;2023-09-29 00:00:00;P-010;1;1
16174;2023-05-23 00:00:00;P-010;77;2
16175;09/04/2023;P-012;67;2
16176;04/11/2023;P-018;49;2
16177;2023-03-10 00:00:00;P-001;25;2
16178;2023-09-04 00:00:00;P-003;16;1
16179;2023-09-18 00:00:00;P-005;85;1
16180;03/10/2023;P-017;13;4
16181;20/03/2023;P-008;52;1
16182;26/05/2023;P-017;36;3
16183;2023-04-21 00:00:00;P-009;72;3
16184;15/09/2023;P-006;44;2
16185;03/04/2023;P-017;83;2
16186;2023-01-13 00:00:00; P-008 ;47;2
16187;17/09/2023;P-007;80;4
16188;2023-04-19 00:00:00;P-007;76;2
16189;26/11/2023;P-015;20;4
16190;2023-07-08 00:00:00;P-007;18;2
16191;05/04/2023;P-008;54;3
16192;2023-04-15 00:00:00; P-009 ;12;2
16193;2023-01-08 00:00:00;P-015;25;1
16194;2023-03-08 00:00:00;P-002;60;2
16195;10/07/2023;P-007;75;1
16196;13/09/2023; P-015 ;86;1
16197;09/01/2023; P-018 ;34;1
16198;2023-04-27 00:00:00; P-018 ;13;1
16199;24/09/2023;P-010;38;4
16200;2023-04-09 00:00:00;P-018;12;4
16201;2023-10-25 00:00:00;P-001;36;2
16202;2023-06-13 00:00:00;P-007;28;2
16203;2023-05-21 00:00:00;P-003;91;4
16204;25/09/2023;P-014;39;2
16205;2023-02-06 00:00:00; P-012 ;77;2
16206;2023-03-15 00:00:00;P-014;43;4
16207;2023-03-14 00:00:00; P-004 ;91;4
16208;2023-11-04 00:00:00;P-013;31;2
16209;2023-07-18 00:00:00; P-016 ;2;4
16210;2023-05-10 00:00:00;P-016;82;3
16211;2023-09-03 00:00:00;P-005;90;1
16212;2023-11-08 00:00:00;P-020;42;1
16213;2023-03-01 00:00:00;P-006;31;3
16214;2023-10-06 00:00:00;P-006;61;3
16215;2023-04-13 00:00:00;P-018;56;2
16216;2023-10-23 00:00:00; P-006 ;86;2
16217;2023-11-16 00:00:00;P-007;100;1
16218;07/12/2023; P-016 ;83;2
16219;31/05/2023; P-009 ;14;1
16220;06/06/2023; P-013 ;14;2
16221;2023-07-25 00:00:00;P-012;29;2
16222;2023-06-28 00:00:00;P-019;81;1
16223;16/07/2023;P-001;50;3
16224;11/08/2023;P-008;50;3
16225;30/03/2023;P-004;63;2
16226;2023-10-14 00:00:00;P-019;73;3
16227;2023-10-03 00:00:00;P-005;65;2
16228;2023-08-24 00:00:00;P-017;68;4
16229;02/07/2023;P-003;71;4
16230;28/07/2023;P-019;11;4
16231;2023-05-10 00:00:00; P-001 ;14;3
16232;2023-06-02 00:00:00;P-001;83;3
16233;2023-01-13 00:00:00;P-020;3;1
16234;2023-05-02 00:00:00;P-009;8;3
16235;25/12/2023;P-005;93;2
16236;2023-08-08 00:00:00; P-007 ;43;1
16237;2023-04-16 00:00:00;P-006;9;3
16238;2023-03-11 00:00:00;P-017;19;1
16239;2023-07-14 00:00:00;P-017;12;3
16240;05/07/2023;P-013;27;2
16241;2023-04-09 00:00:00;P-012;58;4
16242;2023-03-23 00:00:00;P-004;25;4
16243;2023-03-16 00:00:00;P-008;45;2
16244;2023-12-06 00:00:00;P-005;48;1
16245;11/07/2023; P-005 ;50;4
16246;2023-11-21 00:00:00;P-013;81;3
16247;2023-08-02 00:00:00;P-011;44;3
16248;11/11/2023; P-008 ;59;1
16249;14/11/2023;P-008;33;1
16250;2023-05-24 00:00:00; P-001 ;78;2
16251;2023-08-04 00:00:00;P-013;28;4
16252;27/12/2023; P-005 ;18;1
16253;20/11/2023;P-008;55;4
16254;2023-01-15 00:00:00;P-017;33;4
16255;2023-08-05 00:00:00;P-013;15;3
16256;2023-02-04 00:00:00;P-009;61;1
16257;2023-07-02 00:00:00; P-002 ;11;2
16258;27/09/2023; P-019 ;36;1
16259;2023-12-24 00:00:00; P-020 ;15;4
16260;2023-04-10 00:00:00;P-017;53;3
16261;2023-01-07 00:00:00; P-007 ;62;1
16262;2023-01-30 00:00:00;P-003;48;1
16263;2023-11-01 00:00:00;P-019;94;1
16264;2023-05-24 00:00:00;P-019;15;2
16265;2023-04-21 00:00:00;P-009;63;2
16266;2023-08-20 00:00:00;P-010;87;2
16267;2023-06-28 00:00:00; P-014 ;43;2
16268;13/03/2023;P-018;50;3
16269;2023-07-29 00:00:00;P-015;60;3
16270;2023-08-08 00:00:00; P-001 ;59;2
16271;2023-03-21 00:00:00;P-006;15;4
16272;2023-03-24 00:00:00;P-015;29;2
16273;2023-02-11 00:00:00;P-006;75;2
16274;30/09/2023;P-018;82;4
16275;2023-07-10 00:00:00; P-001 ;40;1
16276;2023-06-22 00:00:00;P-003;31;4
16277;2023-01-07 00:00:00;P-017;73;4
16278;2023-06-04 00:00:00;P-016;86;3
16279;2023-01-10 00:00:00;P-008;11;1
16280;03/02/2023;P-017;81;4
16281;2023-02-05 00:00:00;P-008;97;2
16282;06/01/2023;P-017;62;4
16283;03/08/2023;P-009;75;3
16284;14/05/2023;P-012;8;4
16285;12/10/2023;P-019;51;2
16286;2023-05-06 00:00:00;P-004;57;1
16287;2023-12-03 00:00:00;P-011;4;3
16288;2023-06-23 00:00:00; P-004 ;36;1
16289;2023-06-01 00:00:00;P-014;19;3
16290;27/11/2023;P-014;24;2
16291;2023-01-26 00:00:00;P-006;41;3
16292;2023-04-25 00:00:00; P-017 ;49;1
16293;11/10/2023;P-002;82;1
16294;2023-03-16 00:00:00;P-008;97;4
16295;15/06/2023;P-004;46;1
16296;2023-07-08 00:00:00;P-010;36;4
16297;19/03/2023;P-007;10;1
16298;31/03/2023;P-004;78;4
16299;2023-06-25 00:00:00;P-016;7;2
16300;2023-01-21 00:00:00; P-014 ;12;4
16301;2023-02-23 00:00:00;P-016;86;1
16302;03/07/2023;P-009;91;2
16303;2023-12-25 00:00:00;P-004;48;3
16304;2023-08-10 00:00:00; P-006 ;37;1
16305;2023-11-11 00:00:00;P-001;75;4
16306;24/11/2023;P-007;36;3
16307;2023-06-28 00:00:00; P-001 ;60;4
16308;2023-10-03 00:00:00; P-019 ;77;3
16309;22/04/2023;P-008;96;2
16310;2023-08-12 00:00:00;P-003;8;1
16311;2023-08-02 00:00:00; P-001 ;7;2
16312;2023-02-28 00:00:00;P-001;43;1
16313;2023-11-23 00:00:00;P-007;58;3
16314;2023-04-19 00:00:00;P-013;81;2
16315;2023-06-06 00:00:00;P-001;86;1
16316;2023-07-10 00:00:00; P-016 ;46;3
16317;19/07/2023; P-014 ;34;2
16318;2023-11-08 00:00:00;P-004;84;2
16319;15/07/2023;P-012;72;2
16320;2023-02-04 00:00:00;P-012;22;2
16321;2023-09-03 00:00:00;P-017;91;4
16322;2023-08-25 00:00:00;P-015;98;3
16323;2023-04-14 00:00:00;P-010;21;4
16324;07/01/2023;P-003;15;3
16325;2023-10-10 00:00:00;P-020;5;3
16326;2023-01-01 00:00:00;P-020;17;3
16327;2023-08-07 00:00:00;P-012;72;1
16328;2023-08-18 00:00:00;P-001;19;3
16329;21/06/2023; P-001 ;5;2
16330;28/03/2023;P-010;23;4
16331;2023-02-10 00:00:00;P-018;83;2
16332;2023-05-03 00:00:00;P-015;14;2
16333;2023-11-27 00:00:00;P-002;10;4
16334;2023-10-25 00:00:00;P-017;31;2
16335;27/06/2023; P-008 ;13;1
16336;2023-03-04 00:00:00;P-009;22;2
16337;2023-06-14 00:00:00;P-020;37;2
16338;06/07/2023;P-011;39;4
16339;28/07/2023; P-006 ;10;2
16340;2023-08-15 00:00:00; P-014 ;31;4
16341;2023-02-17 00:00:00;P-001;43;3
16342;2023-08-12 00:00:00; P-007 ;99;3
16343;2023-01-03 00:00:00; P-009 ;77;1
16344;2023-06-24 00:00:00; P-011 ;94;4
16345;2023-04-09 00:00:00; P-016 ;98;4
16346;2023-04-26 00:00:00;P-019;36;4
16347;27/09/2023;P-002;35;1
16348;10/09/2023; P-015 ;68;1
16349;2023-11-13 00:00:00; P-003 ;55;2
16350;2023-04-05 00:00:00;P-004;68;4
16351;2023-09-30 00:00:00;P-020;47;1
16352;2023-01-24 00:00:00;P-007;6;3
16353;2023-04-26 00:00:00;P-012;28;3
16354;2023-05-31 00:00:00; P-004 ;30;4
16355;2023-12-04 00:00:00;P-010;27;3
16356;19/02/2023; P-006 ;69;2
16357;2023-07-25 00:00:00; P-014 ;39;2
16358;2023-12-01 00:00:00; P-003 ;35;4
16359;2023-03-20 00:00:00;P-017;44;1
16360;2023-03-11 00:00:00;P-011;15;1
16361;27/01/2023;P-010;83;1
16362;2023-09-28 00:00:00; P-010 ;94;1
16363;2023-02-19 00:00:00;P-010;32;4
16364;19/10/2023;P-003;29;2
16365;04/09/2023;P-015;63;4
16366;2023-09-21 00:00:00;P-017;6;4
16367;2023-03-20 00:00:00;P-018;90;3
16368;09/07/2023;P-019;27;2
16369;2023-02-16 00:00:00;P-019;99;1
16370;27/12/2023;P-012;28;2
16371;2023-12-20 00:00:00;P-005;5;3
16372;2023-12-18 00:00:00;P-016;41;4
16373;08/07/2023;P-015;56;2
16374;13/09/2023;P-015;54;3
16375;2023-08-10 00:00:00;P-006;80;4
16376;29/08/2023;P-012;18;1
16377;2023-09-26 00:00:00;P-002;77;2
16378;01/01/2023; P-020 ;43;1
16379;2023-02-03 00:00:00; P-009 ;89;1
16380;2023-03-20 00:00:00; P-004 ;74;3
16381;24/08/2023; P-005 ;29;3
16382;2023-11-30 00:00:00;P-008;10;4
16383;2023-12-15 00:00:00;P-010;6;1
16384;2023-04-08 00:00:00;P-007;80;3
16385;2023-03-23 00:00:00;P-014;89;3
16386;2023-07-11 00:00:00;P-005;4;1
16387;2023-09-10 00:00:00;P-016;34;4
16388;2023-02-07 00:00:00; P-015 ;83;1
16389;2023-01-14 00:00:00;P-005;33;4
16390;13/12/2023; P-003 ;4;4
16391;2023-11-06 00:00:00; P-010 ;44;3
16392;2023-07-28 00:00:00;P-005;98;1
16393;2023-12-23 00:00:00; P-015 ;76;1
16394;2023-03-30 00:00:00;P-018;31;3
16395;2023-02-25 00:00:00;P-008;80;2
16396;2023-04-04 00:00:00;P-002;66;2
16397;2023-04-03 00:00:00;P-008;58;1
16398;2023-12-06 00:00:00;P-008;60;3
16399;2023-03-26 00:00:00; P-004 ;2;4
16400;2023-09-02 00:00:00;P-019;36;4
16401;22/01/2023;P-018;70;1
16402;2023-10-18 00:00:00; P-001 ;60;3
16403;2023-09-29 00:00:00;P-020;23;1
16404;02/11/2023;P-015;47;1
16405;2023-05-02 00:00:00;P-018;46;3
16406;2023-05-08 00:00:00;P-012;80;1
16407;23/04/2023;P-001;44;4
16408;2023-09-30 00:00:00;P-007;19;2
16409;2023-12-02 00:00:00;P-019;49;4
16410;10/05/2023;P-001;88;2
16411;2023-05-12 00:00:00;P-007;58;3
16412;2023-03-26 00:00:00; P-002 ;91;1
16413;2023-12-16 00:00:00;P-007;7;2
16414;22/03/2023;P-019;94;3
16415;21/11/2023; P-013 ;41;3
16416;2023-03-10 00:00:00;P-005;78;3
16417;2023-05-28 00:00:00;P-019;15;4
16418;16/01/2023;P-001;76;4
16419;2023-11-03 00:00:00;P-001;53;2
16420;2023-04-15 00:00:00;P-018;93;2
16421;2023-06-14 00:00:00; P-001 ;23;4
16422;2023-07-20 00:00:00;P-005;77;2
16423;2023-07-16 00:00:00;P-009;73;2
16424;2023-07-04 00:00:00; P-012 ;88;1
16425;2023-11-18 00:00:00;P-009;94;2
16426;2023-09-22 00:00:00;P-018;65;3
16427;2023-12-29 00:00:00;P-011;60;1
16428;2023-04-10 00:00:00;P-001;10;2
16429;08/12/2023; P-019 ;58;1
16430;2023-11-16 00:00:00;P-010;47;3
16431;02/08/2023;P-002;15;2
16432;2023-10-05 00:00:00;P-007;9;1
16433;2023-06-11 00:00:00;P-020;13;2
16434;2023-06-06 00:00:00;P-002;23;1
16435;08/09/2023;P-019;33;1
16436;2023-04-07 00:00:00;P-006;9;3
16437;2023-01-18 00:00:00; P-010 ;3;3
16438;2023-11-23 00:00:00;P-009;94;2
16439;2023-04-07 00:00:00;P-008;73;4
16440;2023-01-01 00:00:00;P-011;25;2
16441;04/08/2023; P-009 ;88;1
16442;2023-05-12 00:00:00;P-020;96;3
16443;17/09/2023;P-020;71;3
16444;2023-05-05 00:00:00;P-009;36;1
16445;23/03/2023;P-008;89;4
16446;10/10/2023; P-015 ;20;3
16447;2023-06-20 00:00:00;P-002;81;4
16448;28/02/2023;P-001;54;3
16449;2023-02-01 00:00:00;P-009;100;1
16450;2023-06-10 00:00:00;P-009;90;2
16451;2023-10-11 00:00:00;P-013;19;2
16452;2023-04-16 00:00:00;P-008;60;4
16453;2023-04-15 00:00:00;P-005;37;2
16454;2023-08-16 00:00:00;P-003;3;1
16455;2023-07-07 00:00:00;P-004;92;2
16456;11/03/2023;P-017;86;4
16457;2023-11-14 00:00:00;P-016;19;1
16458;17/10/2023;P-016;53;1
16459;2023-03-28 00:00:00; P-020 ;46;3
16460;2023-12-28 00:00:00;P-003;80;3
16461;25/02/2023;P-006;56;2
16462;23/04/2023;P-001;70;4
16463;13/01/2023;P-016;31;1
16464;2023-01-18 00:00:00; P-015 ;53;2
16465;2023-07-01 00:00:00;P-007;34;2
16466;23/04/2023;P-002;31;3
16467;17/08/2023;P-010;60;2
16468;2023-06-20 00:00:00; P-015 ;11;2
16469;2023-10-22 00:00:00; P-006 ;100;3
16470;08/07/2023;P-002;6;2
16471;20/03/2023;P-017;27;2
16472;2023-05-26 00:00:00;P-001;7;1
16473;2023-07-01 00:00:00;P-001;49;2
16474;2023-10-13 00:00:00;P-004;96;3
16475;2023-09-07 00:00:00;P-020;72;3
16476;2023-12-20 00:00:00;P-016;60;1
16477;2023-11-10 00:00:00;P-008;33;3
16478;15/07/2023;P-001;47;3
16479;2023-11-19 00:00:00;P-019;44;3
16480;2023-03-12 00:00:00;P-011;79;2
16481;2023-09-05 00:00:00;P-017;27;1
16482;2023-05-26 00:00:00;P-010;94;4
16483;16/04/2023;P-012;22;1
16484;20/09/2023; P-009 ;47;1
16485;2023-10-23 00:00:00; P-007 ;93;1
16486;11/03/2023;P-012;48;4
16487;2023-07-12 00:00:00;P-015;30;4
16488;2023-03-09 00:00:00; P-008 ;2;3
16489;01/11/2023; P-017 ;15;2
16490;2023-02-21 00:00:00;P-005;47;3
16491;29/12/2023;P-014;27;3
16492;2023-10-12 00:00:00;P-002;71;4
16493;2023-11-30 00:00:00;P-016;27;3
16494;2023-01-09 00:00:00;P-017;85;3
16495;2023-09-08 00:00:00;P-003;13;4
16496;28/11/2023;P-001;55;1
16497;2023-10-25 00:00:00;P-018;17;1
16498;2023-07-03 00:00:00;P-018;75;4
16499;2023-06-28 00:00:00; P-004 ;59;2
16500;17/07/2023;P-015;10;3
16501;2023-05-08 00:00:00;P-019;33;1
16502;20/01/2023;P-019;78;4
16503;2023-11-24 00:00:00;P-010;37;2
16504;2023-03-06 00:00:00;P-005;8;3
16505;01/07/2023; P-019 ;33;4
16506;29/08/2023;P-011;7;4
16507;2023-01-24 00:00:00;P-007;34;4
16508;24/03/2023; P-005 ;71;3
16509;2023-11-15 00:00:00;P-020;7;1
16510;2023-07-04 00:00:00;P-012;41;3
16511;2023-11-12 00:00:00;P-019;100;3
16512;09/04/2023;P-015;55;1
16513;2023-03-03 00:00:00;P-012;7;4
16514;2023-10-13 00:00:00;P-004;84;2
16515;22/01/2023;P-012;18;2
16516;2023-07-31 00:00:00;P-018;43;1
16517;2023-05-06 00:00:00;P-017;78;1
16518;2023-02-11 00:00:00;P-019;40;4
16519;2023-04-08 00:00:00;P-016;53;2
16520;2023-01-31 00:00:00; P-011 ;14;2
16521;07/06/2023;P-002;21;4
16522;2023-04-22 00:00:00;P-016;57;1
16523;2023-09-04 00:00:00;P-001;91;1
16524;2023-05-02 00:00:00;P-017;46;4
16525;2023-09-30 00:00:00;P-018;26;1
16526;2023-10-21 00:00:00;P-013;91;3
16527;2023-07-26 00:00:00;P-005;24;1
16528;2023-04-20 00:00:00;P-006;5;3
16529;2023-10-05 00:00:00;P-001;42;2
16530;25/02/2023; P-010 ;92;2
16531;2023-02-26 00:00:00;P-005;43;1
16532;2023-10-18 00:00:00; P-001 ;32;4
16533;24/04/2023; P-011 ;88;1
16534;04/11/2023;P-007;6;4
16535;07/12/2023;P-018;74;2
16536;2023-07-17 00:00:00; P-020 ;67;2
16537;2023-11-17 00:00:00; P-010 ;7;2
16538;28/06/2023;P-015;29;4
16539;2023-08-07 00:00:00;P-004;34;4
16540;2023-10-04 00:00:00;P-016;7;2
16541;16/01/2023; P-015 ;81;1
16542;02/03/2023;P-015;77;4
16543;2023-02-23 00:00:00;P-012;58;3
16544;2023-06-17 00:00:00;P-008;85;2
16545;2023-01-26 00:00:00;P-008;31;4
16546;02/12/2023; P-018 ;73;2
16547;2023-03-06 00:00:00;P-006;45;3
16548;2023-04-10 00:00:00; P-005 ;47;1
16549;2023-03-15 00:00:00;P-002;77;3
16550;11/07/2023; P-012 ;81;1
16551;20/06/2023;P-004;72;1
16552;2023-09-30 00:00:00;P-013;73;4
16553;06/07/2023;P-017;73;1
16554;23/01/2023;P-016;40;1
16555;30/06/2023;P-009;30;1
16556;2023-11-23 00:00:00;P-001;62;2
16557;2023-04-18 00:00:00;P-015;71;4
16558;2023-12-01 00:00:00;P-012;17;4
16559;2023-06-11 00:00:00;P-005;5;1
16560;2023-10-29 00:00:00;P-018;81;2
16561;2023-07-25 00:00:00;P-020;1;1
16562;19/03/2023;P-002;80;4
16563;2023-01-16 00:00:00; P-004 ;81;4
16564;2023-11-23 00:00:00;P-015;94;4
16565;06/04/2023;P-006;31;4
16566;2023-05-27 00:00:00;P-012;35;2
16567;02/01/2023;P-018;72;3
16568;2023-01-10 00:00:00;P-020;30;3
16569;2023-05-05 00:00:00;P-004;85;2
16570;2023-03-22 00:00:00;P-001;15;1
16571;2023-05-20 00:00:00;P-015;98;4
16572;2023-11-22 00:00:00;P-018;56;4
16573;2023-05-30 00:00:00;P-014;60;4
16574;2023-10-15 00:00:00;P-003;27;2
16575;27/12/2023;P-015;2;2
16576;06/12/2023; P-005 ;74;4
16577;2023-05-09 00:00:00;P-003;64;4
16578;27/08/2023;P-007;5;1
16579;27/02/2023;P-006;91;3
16580;2023-07-17 00:00:00;P-001;68;2
16581;2023-07-30 00:00:00;P-019;13;3
16582;2023-02-14 00:00:00;P-007;81;4
16583;07/04/2023;P-004;85;3
16584;2023-10-06 00:00:00;P-012;23;3
16585;23/01/2023;P-020;97;2
16586;2023-12-01 00:00:00; P-018 ;50;2
16587;13/02/2023;P-009;79;1
16588;2023-01-27 00:00:00;P-019;78;4
16589;2023-10-09 00:00:00;P-004;73;1
16590;2023-04-07 00:00:00;P-001;37;2
16591;2023-02-05 00:00:00; P-009 ;30;1
16592;19/04/2023;P-015;93;3
16593;2023-02-24 00:00:00;P-008;23;3
16594;11/07/2023;P-015;34;2
16595;07/08/2023; P-015 ;64;3
16596;04/07/2023; P-018 ;55;4
16597;2023-03-10 00:00:00;P-007;71;2
16598;2023-11-13 00:00:00;P-018;9;4
16599;2023-05-10 00:00:00; P-016 ;4;2
16600;2023-02-24 00:00:00;P-002;66;2
16601;2023-04-07 00:00:00;P-004;91;3
16602;2023-12-02 00:00:00;P-020;33;2
16603;2023-03-28 00:00:00;P-016;32;2
16604;21/10/2023;P-003;44;1
16605;29/04/2023;P-002;37;3
16606;2023-07-27 00:00:00;P-003;91;4
16607;30/11/2023;P-005;92;2
16608;2023-06-03 00:00:00;P-002;67;4
16609;2023-02-04 00:00:00; P-019 ;60;1
16610;2023-03-20 00:00:00;P-020;59;2
16611;2023-03-08 00:00:00;P-002;36;4
16612;2023-12-09 00:00:00;P-002;49;3
16613;2023-02-03 00:00:00;P-020;51;1
16614;2023-04-07 00:00:00; P-018 ;8;1
16615;2023-06-18 00:00:00;P-020;50;4
16616;2023-06-18 00:00:00;P-014;41;2
16617;2023-05-31 00:00:00;P-015;38;2
16618;2023-03-12 00:00:00;P-012;86;3
16619;2023-01-03 00:00:00;P-011;78;3
16620;10/11/2023;P-011;79;2
16621;01/02/2023;P-007;55;1
16622;14/10/2023;P-012;68;3
16623;2023-03-23 00:00:00; P-016 ;18;3
16624;2023-02-12 00:00:00;P-005;65;1
16625;2023-04-15 00:00:00;P-002;64;2
16626;01/01/2023;P-016;12;4
16627;2023-03-02 00:00:00;P-015;41;3
16628;2023-09-27 00:00:00;P-011;42;1
16629;2023-06-29 00:00:00;P-006;60;3
16630;2023-08-12 00:00:00;P-013;50;1
16631;06/01/2023;P-019;81;3
16632;13/04/2023;P-010;83;2
16633;2023-01-10 00:00:00;P-019;36;1
16634;2023-03-12 00:00:00;P-005;48;4
16635;2023-03-31 00:00:00;P-007;71;4
16636;2023-08-14 00:00:00;P-011;73;3
16637;2023-06-07 00:00:00;P-014;8;4
16638;2023-08-16 00:00:00;P-016;25;3
16639;2023-05-06 00:00:00; P-018 ;7;1
16640;28/07/2023;P-004;8;1
16641;2023-04-07 00:00:00;P-001;88;4
16642;2023-03-15 00:00:00;P-015;81;4
16643;2023-04-25 00:00:00;P-014;76;2
16644;10/07/2023;P-019;31;1
16645;2023-06-19 00:00:00;P-005;12;4
16646;03/11/2023; P-004 ;57;4
16647;23/07/2023;P-013;66;4
16648;25/02/2023; P-018 ;12;3
16649;2023-07-27 00:00:00;P-012;27;2
16650;2023-02-10 00:00:00;P-015;46;1
16651;2023-02-01 00:00:00;P-009;7;4
16652;15/01/2023;P-004;61;4
16653;2023-03-03 00:00:00;P-005;58;4
16654;2023-06-04 00:00:00;P-009;58;3
16655;11/10/2023; P-013 ;13;1
16656;2023-07-28 00:00:00;P-010;53;4
16657;2023-11-16 00:00:00;P-016;100;4
16658;2023-07-06 00:00:00;P-013;65;3
16659;10/05/2023;P-004;49;3
16660;07/05/2023; P-013 ;35;2
16661;19/10/2023;P-008;94;2
16662;24/04/2023;P-013;95;1
16663;2023-07-18 00:00:00;P-015;17;2
16664;2023-01-13 00:00:00;P-020;72;1
16665;28/09/2023;P-020;67;2
16666;2023-03-30 00:00:00;P-013;10;4
16667;03/08/2023; P-005 ;34;2
16668;2023-10-05 00:00:00; P-006 ;86;4
16669;2023-07-22 00:00:00;P-005;4;1
16670;2023-03-15 00:00:00;P-013;96;2
16671;25/01/2023;P-005;29;2
16672;2023-04-11 00:00:00;P-013;46;2
16673;2023-06-25 00:00:00; P-020 ;75;4
16674;2023-04-27 00:00:00;P-008;46;4
16675;15/06/2023;P-009;77;2
16676;10/02/2023;P-019;59;1
16677;10/12/2023;P-020;61;4
16678;2023-04-30 00:00:00;P-015;68;3
16679;2023-04-07 00:00:00;P-010;66;1
16680;2023-05-25 00:00:00;P-011;34;1
16681;04/08/2023; P-005 ;86;1
16682;17/08/2023;P-009;5;4
16683;2023-11-09 00:00:00; P-011 ;9;2
16684;2023-05-10 00:00:00;P-019;20;2
16685;18/12/2023;P-002;21;3
16686;2023-11-14 00:00:00;P-006;17;2
16687;2023-05-17 00:00:00;P-001;12;3
16688;2023-11-20 00:00:00;P-003;92;3
16689;2023-12-03 00:00:00;P-003;82;2
16690;2023-09-30 00:00:00;P-014;67;3
16691;27/04/2023;P-020;5;1
16692;2023-11-02 00:00:00; P-005 ;60;1
16693;2023-04-04 00:00:00;P-017;53;1
16694;2023-06-17 00:00:00;P-015;52;4
16695;22/07/2023;P-006;78;3
16696;2023-12-07 00:00:00; P-014 ;48;3
16697;29/05/2023;P-014;90;1
16698;02/07/2023;P-017;19;4
16699;2023-06-01 00:00:00;P-008;17;2
16700;2023-03-15 00:00:00;P-008;54;1
16701;2023-12-31 00:00:00;P-019;68;4
16702;2023-10-01 00:00:00;P-009;35;2
16703;11/02/2023;P-011;88;4
16704;31/07/2023; P-013 ;41;2
16705;11/04/2023;P-013;13;3
16706;2023-02-14 00:00:00; P-019 ;33;3
16707;2023-03-23 00:00:00; P-019 ;15;4
16708;2023-01-17 00:00:00;P-005;63;4
16709;2023-03-14 00:00:00;P-016;15;2
16710;2023-01-14 00:00:00; P-009 ;31;4
16711;2023-06-06 00:00:00;P-020;28;4
16712;2023-08-11 00:00:00;P-003;10;2
16713;2023-05-12 00:00:00; P-019 ;57;2
16714;2023-12-04 00:00:00;P-005;71;3
16715;2023-02-16 00:00:00;P-008;33;1
16716;2023-04-17 00:00:00;P-014;7;4
16717;18/04/2023;P-003;5;2
16718;2023-09-22 00:00:00;P-013;90;3
16719;2023-07-24 00:00:00;P-011;80;1
16720;20/03/2023;P-008;57;4
16721;04/06/2023;P-019;72;3
16722;2023-09-28 00:00:00; P-010 ;86;1
16723;2023-09-04 00:00:00;P-018;98;4
16724;19/01/2023; P-018 ;40;3
16725;2023-12-12 00:00:00;P-007;28;4
16726;2023-01-26 00:00:00; P-016 ;36;1
16727;2023-08-05 00:00:00; P-006 ;56;2
16728;2023-06-03 00:00:00;P-016;47;3
16729;2023-06-03 00:00:00; P-016 ;71;1
16730;23/06/2023;P-001;40;4
16731;02/04/2023;P-019;59;1
16732;04/12/2023; P-003 ;43;1
16733;2023-06-30 00:00:00; P-006 ;92;2
16734;2023-05-11 00:00:00;P-004;66;3
16735;25/10/2023;P-004;9;1
16736;02/10/2023;P-004;6;2
16737;2023-09-30 00:00:00;P-010;65;2
16738;2023-03-17 00:00:00;P-009;3;2
16739;2023-06-26 00:00:00;P-008;74;4
16740;2023-07-03 00:00:00;P-019;37;2
16741;15/11/2023; P-017 ;87;2
16742;2023-05-11 00:00:00;P-017;33;2
16743;2023-12-29 00:00:00;P-001;9;2
16744;2023-02-18 00:00:00; P-020 ;53;3
16745;24/02/2023; P-014 ;77;3
16746;2023-06-03 00:00:00; P-020 ;92;2
16747;21/12/2023;P-011;51;1
16748;2023-07-19 00:00:00; P-003 ;71;4
16749;2023-11-04 00:00:00;P-008;26;1
16750;2023-12-22 00:00:00;P-010;16;1
16751;28/04/2023;P-017;40;2
16752;2023-09-20 00:00:00;P-008;90;1
16753;2023-02-15 00:00:00;P-001;51;3
16754;2023-10-29 00:00:00;P-020;39;3
16755;2023-12-22 00:00:00;P-007;55;4
16756;2023-07-08 00:00:00;P-009;96;3
16757;2023-11-06 00:00:00;P-012;36;3
16758;2023-11-14 00:00:00;P-009;65;2
16759;09/05/2023;P-020;85;3
16760;2023-02-18 00:00:00;P-003;77;1
16761;2023-01-25 00:00:00;P-004;90;1
16762;2023-09-23 00:00:00;P-010;45;3
